BUG #,Developer that fixed the Bug,LSI Given Relevant File,File Experts,Package Experts,System Experts,File Level,Package Level,System Level,Overall
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\UMLDiagram.java,mvw bobtarling tfmorris euluis linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRRect.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\UMLClassifierCreateActionListModel.java, ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\util\ToolBarUtility.java,mvw ,tfmorris mvw linus bobtarling andrea_nironi penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigCircle.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRect.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigInk.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\ArgoModeCreateFigText.java,mvw ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigLine.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5154,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\ModeCreateUsage.java,bobtarling ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\UmlException.java, ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\InvalidElementException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\NotImplementedException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\PersistenceException.java,bobtarling linus ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\VersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\SaveException.java,bobtarling tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\UmlVersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\ProfileException.java,tfmorris euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\cognitive\UnresolvableException.java,mvw ,tfmorris linus mvw bobtarling andrea_nironi maurelio1234 thn penyaskito mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5166,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\XmiFormatException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\VersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\SelectionMessage.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\NotImplementedException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\ProfileException.java,tfmorris euluis ,euluis tfmorris maurelio1234 bobtarling mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\ModeCreateMessage.java,bobtarling linus penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\InvalidElementException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\SaveException.java,bobtarling tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\PersistenceException.java,bobtarling linus ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\UmlException.java, ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5168,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\FigClassifierRole.java,bobtarling mvw tfmorris penyaskito linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\collaboration\ui\ActionAddClassifierRole.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\ActionAddClassifierRole.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\sequence\ui\ActionAddClassifierRole.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\notation\providers\ClassifierRoleNotation.java,mvw ,mvw tfmorris linus ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\profile\internal\ModelUtils.java,tfmorris euluis ,euluis tfmorris maurelio1234 mvw thn ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\OuterClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\ui\RESequenceDiagramDialog.java,tfmorris bobtarling thn mvw linus andrea_nironi ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\behavior\collaborations\UMLCollaborationRepresentedClassifierComboBoxModel.java,mvw bobtarling tfmorris ,tfmorris mvw bobtarling linus mkl penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\PackageContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5169,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\ClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\DiagramFactory.java,mvw tfmorris bobtarling ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\module\SequenceDiagramFactory.java,bobtarling ,bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionSequenceDiagram.java,mvw bobtarling tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionCollaborationDiagram.java,mvw tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\VersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\ui\explorer\rules\GoStatemachineToDiagram.java,mvw tfmorris ,tfmorris mvw linus maurelio1234 bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\DiagramInterface.java,tfmorris mvw bobtarling linus mkl ,tfmorris thn mvw linus bobtarling mkl penyaskito andrea_nironi euluis ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\state\ui\PropPanelUMLStateDiagram.java,mvw tfmorris ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\DiagramFactoryInterface.java,bobtarling ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5190,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionRESequenceDiagram.java,bobtarling tfmorris thn linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRRect.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigCircle.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigInk.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRect.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\ArgoModeCreateFigText.java,mvw ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigLine.java,mvw ,mvw penyaskito tfmorris ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-core-model-euml\src\org\argouml\model\euml\DataTypesFactoryEUMLImpl.java,tfmorris ,tfmorris mvw bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\ModeCreateUsage.java,bobtarling ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\ocl\OCLExpander.java, ,maurelio1234 tfmorris linus ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5191,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\ui\ModeCreatePermission.java,bobtarling tfmorris ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-core-model-mdr\src\org\argouml\model\mdr\CollaborationsFactoryMDRImpl.java,tfmorris bobtarling linus ,tfmorris bobtarling linus mvw euluis thn penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-core-model-mdr\src\org\argouml\model\mdr\CollaborationsHelperMDRImpl.java,tfmorris mvw bobtarling linus ,tfmorris bobtarling linus mvw euluis thn penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\CollaborationsHelper.java,tfmorris mvw linus ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\ClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\notation\providers\ClassifierRoleNotation.java,mvw ,mvw tfmorris linus ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\OuterClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\VersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\ui\SelectionMessage.java,bobtarling penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\NotImplementedException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5199,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\sequence\ui\ModeCreateMessage.java,bobtarling linus penyaskito ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,1,1,0,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\UmlException.java, ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\behavior\common_behavior\PropPanelException.java,tfmorris ,tfmorris mvw linus bobtarling mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\application\security\ArgoAwtExceptionHandler.java, , ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\ClassifierNotFoundException.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-core-model\src\org\argouml\model\InvalidElementException.java,tfmorris ,tfmorris linus bobtarling mvw thn mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-core-model-euml\src\org\argouml\model\euml\NotYetImplementedException.java, ,tfmorris mvw bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\PersistenceException.java,bobtarling linus ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\OpenException.java, ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\UmlVersionException.java,tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5347,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\persistence\SaveException.java,bobtarling tfmorris ,bobtarling tfmorris mvw linus thn euluis penyaskito maurelio1234 ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\ClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\DiagramInterface.java,tfmorris mvw bobtarling linus mkl ,tfmorris thn mvw linus bobtarling mkl penyaskito andrea_nironi euluis ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\DiagramFactory.java,mvw tfmorris bobtarling ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-core-diagrams-sequence2\src\org\argouml\uml\diagram\sequence2\module\SequenceDiagramFactory.java,bobtarling ,bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionSequenceDiagram.java,mvw bobtarling tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\reveng\java\OuterClassifierContext.java,tfmorris ,tfmorris mvw bobtarling thn linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\ActionCollaborationDiagram.java,mvw tfmorris linus ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\ui\explorer\rules\GoStatemachineToDiagram.java,mvw tfmorris ,tfmorris mvw linus maurelio1234 bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\state\ui\PropPanelUMLStateDiagram.java,mvw tfmorris ,mvw tfmorris bobtarling linus penyaskito euluis mkl thn andrea_nironi maurelio1234 ,,0,1,0,1
5519,penyaskito,C:\ArgoUML\src\src\argouml-app\src\org\argouml\ui\explorer\rules\GoClassifierToSequenceDiagram.java,mvw tfmorris ,tfmorris mvw linus maurelio1234 bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,0,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelClass.java,bobtarling mvw tfmorris linus ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\model_management\PropPanelModel.java,mvw tfmorris ,tfmorris mvw linus bobtarling mkl ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelComponent.java,mvw ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\behavior\use_cases\PropPanelActor.java,linus ,tfmorris linus mvw bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelInterface.java,bobtarling mvw ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\behavior\use_cases\PropPanelUseCase.java,bobtarling mvw tfmorris linus ,tfmorris linus mvw bobtarling ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelDependency.java,tfmorris ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\language\java\cognitive\critics\CrReservedNameJava.java,mvw tfmorris ,tfmorris mvw mkl linus maurelio1234 thn andrea_nironi bobtarling penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelUsage.java, ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5523,bobtarling,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\ui\foundation\core\PropPanelPermission.java,tfmorris ,tfmorris mvw bobtarling linus mkl penyaskito dthompson ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,0,1,1,1
5534,tfmorris,C:\ArgoUML\src\src\argouml-app\src\org\argouml\uml\diagram\DiagramFactory.java,mvw tfmorris bobtarling ,mvw tfmorris bobtarling linus penyaskito ,tfmorris mvw linus bobtarling mkl thn euluis maurelio1234 penyaskito andrea_nironi ,1,1,1,1
