BUG #,Developer that fixed the Bug,LSI Given Relevant File,File Experts,Package Experts,System Experts,File Level,Package Level,System Level,Overall
237612,dmegert,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.search\new search\org\eclipse\search\ui\ISearchResult.java,dmegert maeschli dbaeumer tmaeder ,dmegert dbaeumer maeschli tmaeder droberts darins jburns krbarnes darin mrennie ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
237612,dmegert,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.search\search\org\eclipse\search\internal\ui\SearchManager.java,dmegert maeschli dbaeumer tmaeder droberts cvs ,dmegert dbaeumer maeschli tmaeder droberts darins jburns krbarnes darin mrennie ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
237612,dmegert,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.search\new search\org\eclipse\search\ui\ISearchResultViewPart.java,dmegert maeschli dbaeumer tmaeder ,dmegert dbaeumer maeschli tmaeder droberts darins jburns krbarnes darin mrennie ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
237612,dmegert,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\search\dependencies\DependencyExtentQuery.java,caniszczyk bbauman wmelhem janeklb kkolosow ,caniszczyk wmelhem janeklb kkolosow bbauman ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.swt.tools\JNI Generation\org\eclipse\swt\tools\internal\ParameterData.java,silenio carolyn fheidric veronika ccornu ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,pmulet oliviert daudel ffusier othomann ptff jlanneluc ,oliviert ffusier othomann jlanneluc pmulet ptff jeromel mdaniel daudel kent ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\text\correction\CastCompletionProposal.java,dmegert mkeller maeschli bbaumgart dbaeumer ,dmegert dbaeumer maeschli mkeller bbaumgart ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.swt.tools\JNI Generation\org\eclipse\swt\tools\internal\FieldData.java,silenio carolyn veronika ccornu ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\antadapter\org\eclipse\jdt\core\JDTCompilerAdapter.java,oliviert daudel ffusier pmulet othomann ptff jlanneluc ,oliviert ffusier jeromel darin othomann jlanneluc pmulet darins daudel ptff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\AbstractAnnotationProcessorManager.java,oliviert ffusier ,oliviert ffusier othomann jlanneluc pmulet ptff jeromel daudel mdaniel kent ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CompilationUnitProblemFinder.java,oliviert daudel pmulet ffusier jeromel othomann jlanneluc ptff kjohnson ,oliviert ffusier jeromel darin othomann jlanneluc pmulet darins daudel ptff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatter.java,oliviert daudel ffusier pmulet jeromel mdaniel erjodet othomann ptff jlanneluc ,,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,0,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEvaluator.java,oliviert daudel ffusier pmulet jeromel othomann ptff jlanneluc ,oliviert ffusier othomann jlanneluc pmulet daudel ptff jeromel ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
239273,pmulet,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\Compiler.java,pmulet oliviert kent daudel ffusier jeromel mdaniel othomann ptff jlanneluc ,,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,0,1,1
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.core.resources\src\org\eclipse\core\resources\IProjectNature.java,johna dj droberts rperetti ,johna dj droberts sbrandys rchaves prapicau jeff rperetti ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.ide\src\org\eclipse\ui\wizards\datatransfer\WizardExternalProjectImportPage.java,bbokowski pwebster khorne tod karice mvanmeek dpollock bbiggs jeem eidsness ,,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ProjectReferenceChange.java,oliviert ffusier jeromel ,oliviert ffusier jeromel darin othomann jlanneluc pmulet darins daudel ptff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.ide\extensions\org\eclipse\ui\dialogs\WizardNewProjectCreationPage.java,bbokowski sbrandys johna emoffatt pwebster khorne tod karice mvanmeek dpollock ,,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\model\JavaModelMerger.java,dmegert mkeller maeschli twidmer ,darin oliviert droberts darins jburns jszursze dmegert maeschli mkeller krbarnes ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.pde.ui\src\org\eclipse\pde\internal\ui\wizards\site\NewSiteProjectWizard.java,caniszczyk bbauman dejan wmelhem janeklb kkolosow cwong ,caniszczyk wmelhem janeklb kkolosow dejan bbauman cwong ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\wizards\ProjectSetImportWizard.java,tzarna mvalenta gheorghe jlemieux ,mvalenta tzarna jlemieux gheorghe dmegert droberts dbaeumer maeschli caniszczyk wmelhem ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,0,1
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\wizards\ProjectSetExportWizard.java,tzarna mvalenta gheorghe jlemieux ,mvalenta tzarna jlemieux gheorghe dmegert droberts dbaeumer maeschli caniszczyk wmelhem ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,0,1
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\operations\SingleProjectSubscriberContext.java,mvalenta ,mvalenta sbrandys tzarna gheorghe ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,0,1
239534,tzarna,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\undo\ProjectDescription.java,bbokowski sfranklin ,sfranklin khorne bbokowski ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\MemberElementInfo.java,oliviert ffusier pmulet jeromel othomann ptff jlanneluc ,oliviert ffusier jeromel darin othomann jlanneluc pmulet darins daudel ptff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\subscribers\IChangeSetChangeListener.java,mvalenta ,mvalenta ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\sourcelookup\WorkingSetSourceContainerType.java,darin darins krbarnes jaburns ,darin darins krbarnes mrennie jaburns droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceRefElementInfo.java,oliviert ffusier pmulet jeromel othomann jlanneluc ,oliviert ffusier jeromel darin othomann jlanneluc pmulet darins daudel ptff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.help.ui\src\org\eclipse\help\ui\internal\views\ScopeSetManager.java,dejan kkolosow dbirsan ,dejan darin droberts darins jburns kkolosow curtispd cgoldthor dbirsan lparsons ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.core\core\org\eclipse\debug\core\sourcelookup\ISourceLookupDirector.java,darin darins ,darin darins krbarnes mrennie jaburns droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug\eval\org\eclipse\jdt\internal\debug\eval\ast\engine\EvaluationSourceGenerator.java,darin darins krbarnes lbourlier jburns droberts ,darins lbourlier darin dmegert droberts dbaeumer jburns krbarnes kmaetzel ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug.ui\ui\org\eclipse\jdt\debug\ui\JavaUISourceLocator.java,darin mrennie darins krbarnes jburns droberts jszursze ,dmegert dbaeumer maeschli tmaeder droberts darins jburns krbarnes darin mrennie ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\sourcelookup\browsers\WorkingSetSourceContainerBrowser.java,darin darins ,darin darins ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
245348,othomann,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\ui\sourcelookup\WorkingSetSourceContainer.java,darin mrennie darins ,darin darins krbarnes mrennie jaburns droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\internal\StickyViewManager32.java,bbokowski ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,0,1
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\internal\StickyViewManager.java,bbokowski ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,0,1
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\actions\breakpointGroups\BreakpointSelectionAction.java,darin darins ,darin darins ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\views\memory\NewMemoryViewAction.java,darin schan ,darin schan darins mrennie krbarnes ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\internal\LayoutHelper.java,khorne pwebster tod karice dpollock sxenos nick eidsness cmclaren ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,0,1
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\internal\PerspectiveListenerList.java,pwebster tod karice dpollock nick kmaetzel eidsness droberts ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,0,1
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\views\memory\PinMemoryBlockAction.java,darin ,darin schan darins mrennie krbarnes ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\IPerspectiveListener4.java,pwebster ,dmegert dbaeumer maeschli tmaeder droberts darins jburns krbarnes darin mrennie ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.debug.ui\ui\org\eclipse\debug\internal\ui\actions\SelectAllAction.java,darin cwindatt darins krbarnes jburns droberts ,darin darins jburns krbarnes droberts mrennie cwindatt khorne dpollock tod ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,0,0
246131,bbokowski,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.ui.workbench\Eclipse UI\org\eclipse\ui\handlers\ShowViewHandler.java,bbokowski emoffatt pwebster khorne tod karice dpollock sxenos ,khorne dpollock karice pwebster tod bbokowski emoffatt sxenos ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,0,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\core extension\org\eclipse\jdt\internal\corext\template\java\SignatureUtil.java,dmegert maeschli teicher dbaeumer ,dmegert teicher dbaeumer maeschli ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ISignatureAttribute.java,oliviert ffusier othomann ptff jlanneluc ,oliviert ffusier othomann jlanneluc ptff pmulet jeromel khorne dpollock caniszczyk ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,1,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug\jdi\org\eclipse\jdi\internal\TypeImpl.java,darin darins krbarnes lbourlier jburns droberts ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\KeyToSignature.java,oliviert ffusier pmulet jeromel ,oliviert ffusier othomann jlanneluc ptff pmulet jeromel khorne dpollock caniszczyk ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug\eval\org\eclipse\jdt\internal\debug\eval\ast\engine\SignatureExt.java,darins lbourlier ,darins lbourlier darin dmegert droberts dbaeumer jburns krbarnes kmaetzel ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core.manipulation\refactoring\org\eclipse\jdt\core\refactoring\descriptors\ChangeMethodSignatureDescriptor.java,dmegert maeschli twidmer ,dmegert maeschli twidmer ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\Signature.java,oliviert pmulet daudel ffusier jeromel mdaniel othomann jlanneluc ptff jdesrivieres ,,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,1,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug\eval\org\eclipse\jdt\internal\debug\eval\ast\instructions\PushArrayType.java,darins lbourlier jburns droberts ,droberts darins jburns darin krbarnes lbourlier ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.core.contenttype\src\org\eclipse\core\runtime\content\BinarySignatureDescriber.java,johna prapicau jeff ,johna prapicau jeff ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247118,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.debug\jdi\org\eclipse\jdi\internal\GenericSignature.java,darin darins lbourlier ,dpollock tod khorne karice pwebster bbokowski nick emoffatt darin droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\core refactoring\org\eclipse\jdt\internal\corext\refactoring\changes\MovePackageFragmentRootChange.java,dmegert maeschli bbaumgart twidmer dbaeumer akiezun droberts ,dmegert droberts dbaeumer maeschli twidmer akiezun bbaumgart mkeller ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\core refactoring\org\eclipse\jdt\internal\corext\refactoring\changes\MovePackageChange.java,dmegert mkeller maeschli twidmer dbaeumer akiezun droberts ,dmegert droberts dbaeumer maeschli twidmer akiezun bbaumgart mkeller ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.launching\launching\org\eclipse\jdt\launching\sourcelookup\PackageFragmentRootSourceLocation.java,darin mrennie darins krbarnes jaburns droberts ,darin darins krbarnes mrennie jaburns droberts ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\util\ManifestUtils.java,caniszczyk bbauman wmelhem ,oliviert ffusier othomann jlanneluc ptff pmulet jeromel khorne dpollock caniszczyk ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\core refactoring\org\eclipse\jdt\internal\corext\refactoring\changes\CopyPackageFragmentRootChange.java,dmegert maeschli bbaumgart twidmer dbaeumer akiezun droberts ,dmegert droberts dbaeumer maeschli twidmer akiezun bbaumgart mkeller ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\service\resolver\ExportPackageDescription.java,johna twatson prapicau ,twatson johna prapicau ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IFragmentModel.java,caniszczyk dejan wmelhem janeklb kkolosow droberts ,droberts caniszczyk wmelhem janeklb kkolosow dejan cwong ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.ui\core refactoring\org\eclipse\jdt\internal\corext\refactoring\reorg\IPackageFragmentRootManipulationQuery.java,dmegert twidmer dbaeumer akiezun droberts2 ,dmegert dbaeumer mkeller twidmer akiezun droberts2 ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.jdt.apt.core\src\org\eclipse\jdt\apt\core\internal\util\PackageUtil.java,oliviert wharley jgarms tyeung mkaufman ,oliviert ffusier othomann jlanneluc ptff pmulet jeromel khorne dpollock caniszczyk ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,1,1,1
247757,jlanneluc,C:\eclipse-sourceBuild-srcIncluded-3.3.2\plugins\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPlugin.java,caniszczyk dejan wmelhem janeklb kkolosow cwong droberts ,droberts caniszczyk wmelhem janeklb kkolosow dejan cwong ,darin dmegert oliviert droberts ffusier darins othomann jlanneluc pmulet dbaeumer ,0,0,1,1
