,,,Xfinder Recommendations,,,Xfinder Accuracy on Commit/Patch Files,,,,,Maintainer Accuracy on Commit/Patch Files,,,,,Maintainer Accuracy on Commit/Patch Files,,,
164688,berger,selectiontools\kis_tool_select_polygonal.h,,zander mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,dang chehrlic berger fmerz habacker lunakl jdandres ariya mlaurent astan,1,1,1,1
164688,berger,selectiontools\kis_tool_select_contiguous.h,,zander mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,dang chehrlic berger fmerz habacker lunakl jdandres ariya mlaurent astan,1,1,1,1
164688,berger,selectiontools\kis_tool_select_outline.h,,zander mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,dang chehrlic berger fmerz habacker lunakl jdandres ariya mlaurent astan,1,1,1,1
166966,langkamp,textshape\ChangeTracker.cpp,,fmerz ducroquet girish sebsauer zander staniek zachmann mkruisselbrink fyanardi roop ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,kotext\KoVariable.cpp,,girish zander sebsauer staniek mkruisselbrink zachmann ducroquet fmerz roop ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,tests\documentstructuretest.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,import\kwordfilter.cpp,,ingwa,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,libppt\powerpoint.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,msword\mswordimport.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,kernel\kptdocuments.cpp,danders,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
166966,langkamp,kotext\KoTextDocument.cpp,girish,girish zander sebsauer staniek mkruisselbrink zachmann ducroquet fmerz roop ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,danders sebsauer apaku djarvie stepin rempt staniek chehrlic annma jriddell,0,0,0,0
167009,zander,tests\TestBasicLayout.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,part\KWPageTextInfo.cpp,,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,part\KWPageManager.cpp,zander sebsauer ducroquet ,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,part\KWPageManager.cpp,zander sebsauer ducroquet ,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,tests\TestPageManager.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,tests\KWPageManagerTester.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,commands\KWPageInsertCommand.cpp,zander sebsauer ducroquet ,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,dialogs\KWPageSettingsDialog.cpp,zander sebsauer ducroquet ,zander nikolaus girish ducroquet sebsauer rempt jaham zachmann mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,part\KPrMasterPage.cpp,,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167009,zander,commands\KPrPageEffectSetCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mfranz beaulen aseigo fela rempt menard coolo aacid dang dmeltzer,0,0,0,0
167247,langkamp,resources\KoResourceServerObserver.h,,fmerz rempt ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,resources\KoResourceServerAdapter.h,,fmerz rempt ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,resources\KoResourceServer.h,fmerz ,fmerz rempt ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,resources\KoResourceServerAdapter.cpp,,fmerz rempt ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptresource.cpp,danders,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
167247,langkamp,kernel\kptcommand.cpp,,danders fmerz ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,0,0,zander zachmann ingwa staniek boud jaham,0,0,0,0,tokoe astan mwoehlke rempt tburdick buis sharan sengels clicea bhards,0,0,0,0
169696,jaham,tests\TestShapeReorderCommand.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoShapeReorderCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoShapeShearCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,tests\MockShapes.h,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoShapeLockCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoShapeMoveCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoShapeKeepAspectRatioCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoPADisplayMasterShapesCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,tests\TestSelection.cpp,zander jaham ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
169696,jaham,commands\KoPathBaseCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,sengels lukast zachmann anagl fmerz psn rodda jlayt mlaurent adrian,0,0,0,0
171969,jaham,flake\ShapeDeleter_p.cpp,,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,shape\KritaShapeFactory.cpp,,jsimon ingwa nikolaus adridg staniek zachmann boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,flake\KoShapeManager.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,shapeselector\Canvas.cpp,,zander mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,divineProportion\Intro.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,flake\KoShapeManager.cpp,jsimon,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,shapeproperties\ShapePropertiesDocker.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,commands\KoShapeCreateCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,flake\KoShapeControllerBase.h,,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
171969,jaham,divineProportion\DivineProportionShapeFactory.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,roop pletourn fmerz sebsauer jaham ereslibre bcail tokoe menard psn,1,1,1,1
173354,zachmann,part\KWPageTextInfo.cpp,,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,part\KWPageManager.cpp,zander sebsauer ducroquet ,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,part\KWPageManager.cpp,zander sebsauer ducroquet ,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,tests\TestBasicLayout.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,tests\TestPageManager.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,tests\KWPageManagerTester.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,part\KPrMasterPage.cpp,,fyanardi zander zachmann ducroquet sebsauer boemann nikolaus mkruisselbrink ingwa girish ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,commands\KWPageInsertCommand.cpp,zander sebsauer ducroquet ,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,commands\KPrPageEffectSetCommand.cpp,,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173354,zachmann,dialogs\KWPageSettingsDialog.cpp,zander sebsauer ducroquet ,zander nikolaus girish ducroquet sebsauer rempt jaham zachmann mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,simon abeaumont bloos buis montanaro habacker berger krake lueck fmerz,0,0,0,0
173630,zander,pagelayout\KPrPageLayouts.cpp,zachmann staniek ,zachmann staniek fmerz boemann dfaure ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,main\KoPageFormat.cpp,,fmerz rempt staniek villani jaham langkamp berger boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,pagelayout\KPrPageLayoutSharedSavingData.cpp,zachmann,zachmann staniek fmerz boemann dfaure ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,tests\TestBasicLayout.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,pagelayout\KPrPageLayouts.cpp,zachmann staniek ,zachmann staniek fmerz boemann dfaure ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,guiutils\KoPageLayoutDialog.cpp,sebsauer,sebsauer jaham mkruisselbrink boemann zander rempt fmerz danders ducroquet ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,main\KoPageLayout.cpp,,fmerz rempt staniek villani jaham langkamp berger boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,tests\TestPageManager.cpp,sebsauer ducroquet ,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,guiutils\KoPageLayoutWidget.cpp,mkruisselbrink sebsauer ,sebsauer jaham mkruisselbrink boemann zander rempt fmerz danders ducroquet ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173630,zander,commands\KWPagePropertiesCommand.cpp,zander mkruisselbrink ducroquet ,zander nikolaus ducroquet sebsauer mkruisselbrink girish jaham langkamp boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,1,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,mueller beaulen vkrause ingwa mfranz ereslibre ossi berger piggz mwoehlke,0,0,0,0
173882,jaham,guiutils\KoUniColorChooser.cpp,,sebsauer jaham mkruisselbrink boemann zander rempt fmerz danders ducroquet ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,shape\ChartConfigWidget.cpp,jsimon ingwa nikolaus ,jsimon ingwa nikolaus adridg staniek zachmann boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,chart\ChartDialog.h,,nikolaus,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,dialogs\GoalSeekDialog.cpp,,zander nikolaus girish ducroquet sebsauer rempt jaham zachmann mkruisselbrink ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,tests\TestStatisticalFunctions.cpp,,girish rempt berger ducroquet zander zachmann sebsauer bjacob jsimon staniek ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,guiutils\KoEditColorSetDialog.cpp,,sebsauer jaham mkruisselbrink boemann zander rempt fmerz danders ducroquet ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,ui\kptstandardworktimedialog.cpp,,danders rempt berger mkruisselbrink langkamp nikolaus zander jaham fmerz fyanardi ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,guiutils\KoEditColorSetDialog.cpp,,sebsauer jaham mkruisselbrink boemann zander rempt fmerz danders ducroquet ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,1,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,shape\ChartTool.cpp,jsimon,jsimon ingwa nikolaus adridg staniek zachmann boemann ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
173882,jaham,refinepath\RefinePathPlugin.cpp,,,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,1,1,1,1,jsimon dang chehrlic dfaure anagl sitter ilic fmerz menard quique,0,0,0,0
176278,berger,flake\KoImageData.cpp,,jaham zander zachmann staniek mkruisselbrink rempt boemann jsimon nikolaus clicea ,rempt fmerz staniek girish zander nikolaus villani berger jaham zachmann,0,0,1,1,zander zachmann ingwa staniek boud jaham,0,0,0,0,mwoehlke fela jaham dmeltzer ducroquet djarvie boemann lukast dang piggz,0,0,0,0
